12000311101    0.1039E-23   410.407560   537.913250          75  74  75
12000311102    0.6982E-21   538.159860   696.346650          95  94  95
12001100001    0.1079E-19  4991.897760  5202.497760         102  -1 102
12001101111    0.3276E-26  2037.056460  2156.068980          70  69  70
12001102201    0.1218E-24  3667.254490  3807.782750          84  83  84
12001110001    0.2926E-20  3604.238620  3781.238620         100  -1 100
12001110002    0.5899E-22  3721.738800  3868.402130          88  -1  88
12001111111    0.4975E-26   651.299110   770.311630          70  69  70
12001112201    0.5225E-27  2260.934640  2379.947160          70  69  70
12001120001    0.1068E-21  2202.642720  2352.371350          90  -1  90
12001120002    0.6059E-25  2360.076730  2479.089250          70  -1  70
12001130001    0.1259E-26   797.513740   916.526260          70  -1  70
12001130002    0.1876E-26   965.924120  1084.936640          70  -1  70
12001200001    0.3332E-19  4840.479130  5114.879130         106  -1 106
12001202201    0.1104E-24  3536.979890  3677.255910          84  53  84
12001210001    0.1603E-20  3470.106240  3650.106240          98  -1  98
12001210002    0.3644E-20  3571.746190  3764.146190         100  -1 100
12001211111    0.1286E-26   523.932790   642.572950          70  69  70
12001211112    0.2892E-26   665.312790   783.952950          70  69  70
12001212202    0.1513E-27  2307.270330  2425.910490          70  69  70
12001220001    0.1277E-24  2100.616950  2219.257100          70  -1  70
12001220002    0.1960E-21  2205.474780  2357.913070          92  -1  92
12001220003    0.1307E-24  2348.945520  2467.585680          70  -1  70
12001230002    0.2495E-26   838.557810   957.197960          70  -1  70
12001230003    0.5847E-26   961.993950  1080.634100          70  -1  70
12001300001    0.7145E-20  4741.488990  4949.288990         104  -1 104
12001301111    0.1297E-27  1792.422220  1911.396120          70  63  70
12001302201    0.7679E-25  3427.652870  3561.916140          80  79  80
12001310001    0.1494E-22  3378.149370  3518.510760          84  -1  84
12001310002    0.3094E-20  3461.008960  3640.108960         100  -1 100
12001311112    0.9149E-26   548.044860   667.018770          70  69  70
12001312202    0.8546E-27  2190.002400  2308.976310          70  69  70
12001320001    0.3179E-26  1983.349020  2102.322920          70  -1  70
12001320002    0.2792E-24  2115.442490  2234.416400          70  -1  70
12001320003    0.3629E-21  2201.849480  2357.408670          94  -1  94
12001330003    0.2650E-26   844.726020   963.699920          70  -1  70
12001330004    0.1070E-25   984.743290  1103.717200          70  -1  70
12002100011    0.2633E-24  4958.212450  5074.820670          69  -1  69
12002101101    0.1049E-24  6635.427910  6739.863100          61  70  69
12002110011    0.7447E-25  3592.493040  3709.101250          69  -1  69
12002110012    0.1530E-26  3693.316000  3809.924220          69  -1  69
12002111101    0.1878E-26  5214.537700  5331.188450          69  70  69
12002120011    0.2925E-26  2205.069890  2321.678110          69  -1  69
12002200011    0.7377E-24  4827.594370  4952.963300          75  -1  75
12002201101    0.7915E-26  6510.455100  6618.310900          63  52  67
12002210011    0.3820E-25  3469.578120  3585.838280          69  -1  69
12002210012    0.8985E-25  3570.401090  3686.661250          69  -1  69
12002211101    0.1041E-26  5091.622790  5209.046380          69  70  47
12002211102    0.9742E-27  5234.937980  5353.030830          69  70  69
12002220012    0.5276E-26  2209.521290  2325.781450          69  -1  69
12002300011    0.1380E-24  4716.708030  4833.342380          69  -1  69
12002301101    0.8896E-25  6390.770130  6498.319420          63  70  69
12002310011    0.3295E-27  3350.988620  3467.622970          69  -1  69
12002310012    0.6885E-25  3451.811580  3568.445930          69  -1  69
12002311101    0.5434E-27  4973.033280  5089.683510          69  42  69
12002311102    0.6593E-26  5147.709680  5233.030130          47  70  69
12002320013    0.9781E-26  2208.199720  2324.834070          69  -1  69
12003100001    0.9118E-24  9521.518560  9653.014958          74  -1  74
12003110001    0.1129E-24  8140.983660  8264.826570          70  -1  70
12003110002    0.4107E-27  8286.215050  8367.210140          46  -1  46
12003120001    0.1659E-26  6729.497530  6855.094970          70  -1  70
12003200001    0.2522E-23  9388.260220  9537.186226          80  -1  80
12003210001    0.6234E-25  8021.961100  8149.006700          70  -1  70
12003210002    0.1443E-24  8124.316920  8251.440470          70  -1  70
12003220002    0.2255E-26  6742.568440  6867.110530          70  -1  70
12003300001    0.4359E-24  9282.747390  9412.686340          74  -1  74
12003310001    0.2237E-26  7927.507610  8024.479150          56  -1  56
12003310002    0.1388E-24  8004.513920  8126.817730          70  -1  70
12003320002    0.1678E-27  6622.765440  6743.132930          70  -1  70
12003320003    0.4917E-26  6739.000550  6862.681370          70  -1  70
12004200011    0.1274E-27  9308.886090  9420.406050          63  -1  63
